arxiv_id	title	date	categories	primary_category	url	pop_rel	nn_sim	judged	novelty	fused	needle
2512.10011	Spatial Spiking Neural Networks Enable Efficient and Robust Temporal Computation	2025-12-10	cs.NE;q-bio.NC	q-bio.NC	https://arxiv.org/abs/2512.10011			False			False
2512.10115	Decoding How Proteins Fold	2025-12-10	q-bio.BM	q-bio.BM	https://arxiv.org/abs/2512.10115			False			False
2512.09502	Scalable Construction of Spiking Neural Networks using up to thousands of GPUs	2025-12-10	cs.DC;cs.NE;physics.comp-ph;q-bio.NC	q-bio.NC	https://arxiv.org/abs/2512.09502			False			False
2512.09502	Scalable Construction of Spiking Neural Networks using up to thousands of GPUs	2025-12-10	cs.DC;cs.NE;physics.comp-ph;q-bio.NC	q-bio.NC	https://arxiv.org/abs/2512.09502			False			False
2512.11000	Unambiguous Representations in Neural Networks: An Information-Theoretic Approach to Intentionality	2025-12-10	cs.AI;cs.NE;q-bio.NC	q-bio.NC	https://arxiv.org/abs/2512.11000			False			False
2512.08175	needLR: Long-read structural variant annotation with population-scale frequency estimation	2025-12-09	q-bio.GN	q-bio.GN	https://arxiv.org/abs/2512.08175			False			False
2512.08202	Spatially-extended Flow Phixer (SpeF-Phixer): A Spatially Extended $φ$-Mixing Framework for Gene Regulatory Causal Inference in Spatial Gene Field	2025-12-09	q-bio.QM	q-bio.QM	https://arxiv.org/abs/2512.08202			False			False
2512.08224	Frequency Locking to Environmental Forcing Suppresses Oscillatory Extinction in Phage-Bacteria Interactions	2025-12-09	physics.CD;physics.bio-ph;q-bio.PE	q-bio.PE	https://arxiv.org/abs/2512.08224			False			False
2512.08226	ImmunoNX: a robust bioinformatics workflow to support personalized neoantigen vaccine trials	2025-12-09	q-bio.GN	q-bio.GN	https://arxiv.org/abs/2512.08226			False			False
2512.08355	Joint economic and epidemiological modelling of alternative pandemic response strategies	2025-12-09	physics.soc-ph;q-bio.PE	q-bio.PE	https://arxiv.org/abs/2512.08355			False			False
2512.08367	Integrating Coarse-Grained Simulations and Deep Learning to Unveil Entropy-Driven dsRNA Unwinding by DDX3X	2025-12-09	physics.soft;q-bio.BM	q-bio.BM	https://arxiv.org/abs/2512.08367			False			False
2512.08508	Fused Gromov-Wasserstein Contrastive Learning for Effective Enzyme-Reaction Screening	2025-12-09	cs.LG;q-bio.BM	q-bio.BM	https://arxiv.org/abs/2512.08508			False			False
2512.08660	Flow-Based Modelling of Population Dynamics with Consecutive Continuous Mutations	2025-12-09	math.DS;q-bio.PE	q-bio.PE	https://arxiv.org/abs/2512.08660			False			False
2512.08704	Sleep effects on brain, cognition, and mental health during adolescence are mediated by the glymphatic system	2025-12-09	q-bio.NC;q-bio.PE	q-bio.NC	https://arxiv.org/abs/2512.08704			False			False
2512.08732	Neural Ordinary Differential Equations for Simulating Metabolic Pathway Dynamics from Time-Series Multiomics Data	2025-12-09	cs.LG;q-bio.SC	q-bio.SC	https://arxiv.org/abs/2512.08732			False			False
2512.08762	Resource and population dynamics in an agent-environment interaction model	2025-12-09	physics.bio-ph;q-bio.PE	q-bio.PE	https://arxiv.org/abs/2512.08762			False			False
2512.08783	Dynamical compatibility for finite and infinite population models used in genetics	2025-12-09	q-bio.PE	q-bio.PE	https://arxiv.org/abs/2512.08783			False			False
2512.08815	Multi state neurons	2025-12-09	q-bio.NC	q-bio.NC	https://arxiv.org/abs/2512.08815			False			False
2512.08842	A mathematical model of \textit{Culex} population abundance and the impact of vector control interventions in a patchy environment	2025-12-09	physics.bio-ph;q-bio.PE	q-bio.PE	https://arxiv.org/abs/2512.08842			False			False
2512.09145	Inhomogeneous Branching Random Walks: Incorporating Genealogy and Density Effects	2025-12-09	math.PR;q-bio.PE	q-bio.PE	https://arxiv.org/abs/2512.09145			False			False
2512.09152	Understanding temperature tuning in energy-based models	2025-12-09	cs.LG;q-bio.QM	q-bio.QM	https://arxiv.org/abs/2512.09152			False			False
2512.09158	Riemannian vs. Euclidean Representation of Gait Kinematics: A Comparative Analysis	2025-12-09	q-bio.QM	q-bio.QM	https://arxiv.org/abs/2512.09158			False			False
2512.10991	MolSculpt: Sculpting 3D Molecular Geometries from Chemical Syntax	2025-12-09	cs.AI;cs.LG;physics.chem-ph;q-bio.QM	q-bio.QM	https://arxiv.org/abs/2512.10991			False			False
2512.09003	Digital Modeling of Spatial Pathway Activity from Histology Reveals Tumor Microenvironment Heterogeneity	2025-12-09	cs.AI;q-bio.QM	q-bio.QM	https://arxiv.org/abs/2512.09003			False			False
2512.17930	CytoDINO: Risk-Aware and Biologically-Informed Adaptation of DINOv3 for Bone Marrow Cytomorphology	2025-12-09	cs.CV;eess.IV;q-bio.OT;q-bio.QM	q-bio.QM	https://arxiv.org/abs/2512.17930			False			False
2512.08589	Automated Pollen Recognition in Optical and Holographic Microscopy Images	2025-12-09	cs.CV;cs.LG;q-bio.QM;stat.ML	q-bio.QM	https://arxiv.org/abs/2512.08589			False			False
2512.09003	Digital Modeling of Spatial Pathway Activity from Histology Reveals Tumor Microenvironment Heterogeneity	2025-12-09	cs.AI;q-bio.QM	q-bio.QM	https://arxiv.org/abs/2512.09003			False			False
2512.08508	Multi-Alignment Contrastive Learning for Enzyme--Reaction Retrieval	2025-12-09	cs.LG;q-bio.BM	q-bio.BM	https://arxiv.org/abs/2512.08508			False			False
2512.08508	Multi-Alignment Contrastive Learning for Enzyme--Reaction Retrieval	2025-12-09	cs.LG;q-bio.BM	q-bio.BM	https://arxiv.org/abs/2512.08508			False			False
2512.08355	Joint economic and epidemiological modelling of alternative pandemic response strategies	2025-12-09	physics.soc-ph;q-bio.PE	q-bio.PE	https://arxiv.org/abs/2512.08355			False			False
2512.08355	Joint economic and epidemiological modelling of alternative pandemic response strategies	2025-12-09	physics.soc-ph;q-bio.PE	q-bio.PE	https://arxiv.org/abs/2512.08355			False			False
2512.08224	Frequency Locking to Environmental Forcing Suppresses Oscillatory Extinction in Phage-Bacteria Interactions	2025-12-09	physics.CD;physics.bio-ph;q-bio.PE	q-bio.PE	https://arxiv.org/abs/2512.08224			False			False
2512.08224	Frequency Locking to Environmental Forcing Suppresses Oscillatory Extinction in Phage-Bacteria Interactions	2025-12-09	physics.CD;physics.bio-ph;q-bio.PE	q-bio.PE	https://arxiv.org/abs/2512.08224			False			False
2512.08367	ATP-Independent Entropy-Driven dsRNA Unwinding by DDX3X Revealed by Coarse-Grained Simulations and Deep Learning	2025-12-09	physics.soft;q-bio.BM	q-bio.BM	https://arxiv.org/abs/2512.08367			False			False
2512.08367	ATP-Independent Entropy-Driven dsRNA Unwinding by DDX3X Revealed by Coarse-Grained Simulations and Deep Learning	2025-12-09	physics.soft;q-bio.BM	q-bio.BM	https://arxiv.org/abs/2512.08367			False			False
2512.08783	Dynamical compatibility for finite and infinite population models used in genetics	2025-12-09	q-bio.PE	q-bio.PE	https://arxiv.org/abs/2512.08783			False			False
2512.08783	Dynamical compatibility for finite and infinite population models used in genetics	2025-12-09	q-bio.PE	q-bio.PE	https://arxiv.org/abs/2512.08783			False			False
2512.07064	Self-Supervised Learning on Molecular Graphs: A Systematic Investigation of Masking Design	2025-12-08	cs.AI;cs.LG;q-bio.QM	q-bio.QM	https://arxiv.org/abs/2512.07064			False			False
2512.07080	Big shells, bigger data: cohort analysis of Chesapeake Bay Crassostrea virginica reefs	2025-12-08	q-bio.QM;stat.AP;stat.CO	q-bio.QM	https://arxiv.org/abs/2512.07080			False			False
2512.07113	PlantBiMoE: A Bidirectional Foundation Model with SparseMoE for Plant Genomes	2025-12-08	cs.LG;q-bio.GN	q-bio.GN	https://arxiv.org/abs/2512.07113			False			False
2512.07116	Structure-conditioned input-to-state stability for layer-by-layer molecular computations in parallel chemical reaction networks	2025-12-08	math.DS;q-bio.MN	q-bio.MN	https://arxiv.org/abs/2512.07116			False			False
2512.07153	A Structured Review of Fixed and Multimodal Sensing Techniques for Bat Monitoring	2025-12-08	cs.SY;eess.SY;q-bio.QM	q-bio.QM	https://arxiv.org/abs/2512.07153			False			False
2512.07413	The emergence and diversification of dog morphology	2025-12-08	q-bio.PE	q-bio.PE	https://arxiv.org/abs/2512.07413			False			False
2512.07772	Universal bounds on entropy production from fluctuating coarse-grained trajectories	2025-12-08	physics.stat-mech;q-bio.QM	q-bio.QM	https://arxiv.org/abs/2512.07772			False			False
2512.07907	Harmonizing Community Science Datasets to Model Highly Pathogenic Avian Influenza (HPAI) in Birds in the Subantarctic	2025-12-08	cs.AI;q-bio.PE	q-bio.PE	https://arxiv.org/abs/2512.07907			False			False
2512.07912	A Semi-Supervised Inf-Net Framework for CT-Based Lung Nodule Analysis with a Conceptual Extension Toward Genomic Integration	2025-12-08	q-bio.QM	q-bio.QM	https://arxiv.org/abs/2512.07912			False			False
2512.08024	Coarse-graining and stochastic oscillations in a phenomenological model of cell-size homeostasis	2025-12-08	q-bio.CB	q-bio.CB	https://arxiv.org/abs/2512.08024			False			False
2512.08087	Subcellular proteome niche discovery using semi-supervised functional clustering	2025-12-08	q-bio.QM;q-bio.SC;stat.AP	q-bio.QM	https://arxiv.org/abs/2512.08087			False			False
2512.07692	Mapping Still Matters: Coarse-Graining with Machine Learning Potentials	2025-12-08	physics.chem-ph;q-bio.BM	q-bio.BM	https://arxiv.org/abs/2512.07692			False			False
2512.08074	Understanding the temperature response of biological systems: Part I -- Phenomenological descriptions and microscopic models	2025-12-08	physics.AO;physics.bio-ph;physics.soft;physics.stat-mech;q-bio.QM	q-bio.QM	https://arxiv.org/abs/2512.08074			False			False
2512.08074	Understanding the temperature response of biological systems: Part I -- Phenomenological descriptions and microscopic models	2025-12-08	physics.AO;physics.bio-ph;physics.soft;physics.stat-mech;q-bio.QM	q-bio.QM	https://arxiv.org/abs/2512.08074			False			False
2512.06808	Leveraging Pre-trained Neural Network Models for the Classification of Tumor Cells Analyzed by Label-free Phase Holotomographic Microscopy	2025-12-07	physics.app-ph;physics.bio-ph;physics.optics;q-bio.CB	q-bio.CB	https://arxiv.org/abs/2512.06808			False			False
2512.06934	Visual Function Profiles via Multi-Path Aggregation Reveal Neuron-Level Responses in the Drosophila Brain	2025-12-07	q-bio.NC;q-bio.QM	q-bio.NC	https://arxiv.org/abs/2512.06934			False			False
2512.06961	Self-organized criticality in complex model ecosystems	2025-12-07	physics.dis-nn;physics.stat-mech;q-bio.PE	q-bio.PE	https://arxiv.org/abs/2512.06961			False			False
2512.09945	Fast generation of 3D flow obstacles from parametric surface models: application to cardiac valves	2025-12-07	physics.med-ph;q-bio.TO	q-bio.TO	https://arxiv.org/abs/2512.09945			False			False
2512.10988	Mathematics of natural intelligence	2025-12-07	cs.AI;q-bio.NC	q-bio.NC	https://arxiv.org/abs/2512.10988			False			False
2512.06280	Assessing the Information Content of Individual Spikes in Population-Level Models of Neural Spiking Activity	2025-12-06	q-bio.NC;q-bio.QM;stat.ME	q-bio.NC	https://arxiv.org/abs/2512.06280			False			False
2512.06294	Interpretable Neural Approximation of Stochastic Reaction Dynamics with Guaranteed Reliability	2025-12-06	cs.LG;math.PR;q-bio.MN;q-bio.QM;stat.ML	q-bio.MN	https://arxiv.org/abs/2512.06294			False			False
2512.06492	Quantification of Planar Cortical Magnification with Optimal Transport and Topological Smoothing	2025-12-06	q-bio.NC	q-bio.NC	https://arxiv.org/abs/2512.06492			False			False
2512.06496	PRIMRose: Insights into the Per-Residue Energy Metrics of Proteins with Double InDel Mutations using Deep Learning	2025-12-06	cs.AI;cs.LG;cs.NE;q-bio.BM;q-bio.QM	q-bio.BM	https://arxiv.org/abs/2512.06496			False			False
2512.06502	Small Language Models Can Use Nuanced Reasoning For Health Science Research Classification: A Microbial-Oncogenesis Case Study	2025-12-06	cs.CE;q-bio.QM	q-bio.QM	https://arxiv.org/abs/2512.06502			False			False
2512.06592	On fine-tuning Boltz-2 for protein-protein affinity prediction	2025-12-06	cs.LG;q-bio.BM	q-bio.BM	https://arxiv.org/abs/2512.06592			False			False
2512.06245	How Conflict Aversion Can Enable Authoritarianism: An Evolutionary Dynamics Approach	2025-12-06	physics.AO;physics.soc-ph;q-bio.PE	q-bio.PE	https://arxiv.org/abs/2512.06245			False			False
2512.15737	Enzyme-Substrate Complex Formation Modulates Diffusion-Driven Patterning In Metabolic Pathways	2025-12-06	q-bio.MN	q-bio.MN	https://arxiv.org/abs/2512.15737			False			False
2512.15737	Enzyme-Substrate Complex Formation Modulates Diffusion-Driven Patterning In Metabolic Pathways	2025-12-06	q-bio.MN	q-bio.MN	https://arxiv.org/abs/2512.15737			False			False
2512.15737	Enzyme-Substrate Complex Formation Modulates Diffusion-Driven Patterning In Metabolic Pathways	2025-12-06	q-bio.MN	q-bio.MN	https://arxiv.org/abs/2512.15737			False			False
2512.06245	How Withheld Punishment Enables Authoritarian Persistence: An Evolutionary Dynamics Approach	2025-12-06	physics.AO;physics.soc-ph;q-bio.PE	q-bio.PE	https://arxiv.org/abs/2512.06245			False			False
2512.06245	How Withheld Punishment Enables Authoritarian Persistence: An Evolutionary Dynamics Approach	2025-12-06	physics.AO;physics.soc-ph;q-bio.PE	q-bio.PE	https://arxiv.org/abs/2512.06245			False			False
2512.05346	Hypothesis-Based Particle Detection for Accurate Nanoparticle Counting and Digital Diagnostics	2025-12-05	physics.comp-ph;physics.med-ph;physics.optics;q-bio.QM	q-bio.QM	https://arxiv.org/abs/2512.05346			False			False
2512.05365	MCP-AI: Protocol-Driven Intelligence Framework for Autonomous Reasoning in Healthcare	2025-12-05	cs.AI;q-bio.QM	q-bio.QM	https://arxiv.org/abs/2512.05365			False			False
2512.05462	Model Gateway: Model Management Platform for Model-Driven Drug Discovery	2025-12-05	cs.DC;cs.LG;cs.SE;q-bio.QM	q-bio.QM	https://arxiv.org/abs/2512.05462			False			False
2512.05499	Tree Thinking in the Genomic Era: Unifying Models Across Cells, Populations, and Species	2025-12-05	q-bio.PE	q-bio.PE	https://arxiv.org/abs/2512.05499			False			False
2512.05500	SSDLabeler: Realistic semi-synthetic data generation for multi-label artifact classification in EEG	2025-12-05	cs.LG;eess.SP;q-bio.NC	q-bio.NC	https://arxiv.org/abs/2512.05500			False			False
2512.05528	Decoding Selective Auditory Attention to Musical Elements in Ecologically Valid Music Listening	2025-12-05	cs.LG;cs.SD;eess.AS;eess.SP;q-bio.NC	q-bio.NC	https://arxiv.org/abs/2512.05528			False			False
2512.05573	Refined HLA Linkage Disequilibrium Architectures of World Populations by a Novel Allelic Correlation Measure	2025-12-05	q-bio.GN;q-bio.QM	q-bio.GN	https://arxiv.org/abs/2512.05573			False			False
2512.05649	Physics-Guided Surrogate Modeling for Machine Learning-Driven DLD Design Optimization	2025-12-05	q-bio.QM	q-bio.QM	https://arxiv.org/abs/2512.05649			False			False
2512.05718	Emergence of Language in the Developing Brain	2025-12-05	q-bio.NC	q-bio.NC	https://arxiv.org/abs/2512.05718			False			False
2512.05794	Mechanistic Interpretability of Antibody Language Models Using SAEs	2025-12-05	cs.AI;cs.LG;q-bio.QM	q-bio.QM	https://arxiv.org/abs/2512.05794			False			False
2512.05856	Fluctuating Environments Favor Extreme Dormancy Strategies and Penalize Intermediate Ones	2025-12-05	physics.bio-ph;physics.stat-mech;q-bio.PE	q-bio.PE	https://arxiv.org/abs/2512.05856			False			False
2512.05889	The Effective Reproduction Number in the Kermack-McKendrick model with age of infection and reinfection	2025-12-05	q-bio.PE	q-bio.PE	https://arxiv.org/abs/2512.05889			False			False
2512.06134	Physics-Informed Neural Koopman Machine for Interpretable Longitudinal Personalized Alzheimer's Disease Forecasting	2025-12-05	cs.AI;cs.LG;q-bio.NC;q-bio.QM	q-bio.NC	https://arxiv.org/abs/2512.06134			False			False
2512.06141	Synergistic Computational Approaches for Accelerated Drug Discovery: Integrating Quantum Mechanics, Statistical Thermodynamics, and Quantum Computing	2025-12-05	physics.chem-ph;physics.quant-ph;q-bio.QM	q-bio.QM	https://arxiv.org/abs/2512.06141			False			False
2512.06181	Beyond Lux thresholds: a systematic pipeline for classifying biologically relevant light contexts from wearable data	2025-12-05	cs.LG;q-bio.QM	q-bio.QM	https://arxiv.org/abs/2512.06181			False			False
2512.06064	Towards smart canopies: Algorithmic design of maize canopy architectures that maximize light use efficiency	2025-12-05	q-bio.PE;q-bio.QM	q-bio.PE	https://arxiv.org/abs/2512.06064			False			False
2512.10985	"Marti-5: A Mathematical Model of ""Self in the World"" as a First Step Toward Self-Awareness"	2025-12-05	cs.AI;cs.LG;q-bio.NC	q-bio.NC	https://arxiv.org/abs/2512.10985			False			False
2512.06116	Spatial Analysis for AI-segmented Histopathology Images: Methods and Implementation	2025-12-05	q-bio.QM;stat.AP	q-bio.QM	https://arxiv.org/abs/2512.06116			False			False
2512.05731	DeeDeeExperiment: Building an infrastructure for integrating and managing omics data analysis results in R/Bioconductor	2025-12-05	q-bio.GN	q-bio.GN	https://arxiv.org/abs/2512.05731			False			False
2512.05794	Mechanistic Interpretability of Antibody Language Models Using SAEs	2025-12-05	cs.AI;cs.LG;q-bio.QM	q-bio.QM	https://arxiv.org/abs/2512.05794			False			False
2512.05794	Mechanistic Interpretability of Antibody Language Models Using SAEs	2025-12-05	cs.AI;cs.LG;q-bio.QM	q-bio.QM	https://arxiv.org/abs/2512.05794			False			False
2512.05794	Mechanistic Interpretability of Antibody Language Models Using SAEs	2025-12-05	cs.AI;cs.LG;q-bio.QM	q-bio.QM	https://arxiv.org/abs/2512.05794			False			False
2512.05794	Mechanistic Interpretability of Antibody Language Models Using SAEs	2025-12-05	cs.AI;cs.LG;q-bio.QM	q-bio.QM	https://arxiv.org/abs/2512.05794			False			False
2512.05462	Model Gateway: Management Platform for Model-Driven Drug Discovery	2025-12-05	cs.DC;cs.LG;cs.SE;q-bio.QM	q-bio.QM	https://arxiv.org/abs/2512.05462			False			False
2512.05462	Model Gateway: Management Platform for Model-Driven Drug Discovery	2025-12-05	cs.DC;cs.LG;cs.SE;q-bio.QM	q-bio.QM	https://arxiv.org/abs/2512.05462			False			False
2512.04340	Collective adsorption of pheromones at the water-air interface	2025-12-04	physics.chem-ph;physics.soft;q-bio.BM	q-bio.BM	https://arxiv.org/abs/2512.04340			False			False
2512.04427	Sedimentary models of fossil biomolecules, principles and methodological improvements	2025-12-04	q-bio.PE	q-bio.PE	https://arxiv.org/abs/2512.04427			False			False
2512.04624	The Endocranial Cast of Khirtharia (Artiodactyla, Raoellidae) Provides New Insights into the Earliest Evolution of the Cetacean Brain	2025-12-04	q-bio.PE	q-bio.PE	https://arxiv.org/abs/2512.04624			False			False
2512.04642	Limit cycles for speech	2025-12-04	cs.CL;q-bio.NC	q-bio.NC	https://arxiv.org/abs/2512.04642			False			False
2512.04693	Colorings of unrooted tree-based networks and related graphs	2025-12-04	q-bio.PE	q-bio.PE	https://arxiv.org/abs/2512.04693			False			False
2512.04937	A Systemic Pathological Network Model and Combinatorial Intervention Strategies for Alzheimer's Disease	2025-12-04	q-bio.MN	q-bio.MN	https://arxiv.org/abs/2512.04937			False			False
2512.04869	Developing a General Personal Tutor for Education	2025-12-04	cs.AI;cs.CY;q-bio.NC	q-bio.NC	https://arxiv.org/abs/2512.04869			False			False
2512.04989	Influence of Object Affordance on Action Language Understanding: Evidence from Dynamic Causal Modeling Analysis	2025-12-04	q-bio.NC	q-bio.NC	https://arxiv.org/abs/2512.04989			False			False
2512.05007	Revealing stimulus-dependent dynamics through statistical complexity	2025-12-04	q-bio.NC	q-bio.NC	https://arxiv.org/abs/2512.05007			False			False
2512.05190	Exactly Solvable Population Model with Square-Root Growth Noise and Cell-Size Regulation	2025-12-04	math.PR;physics.stat-mech;q-bio.PE	q-bio.PE	https://arxiv.org/abs/2512.05190			False			False
2512.05208	Peakspan: Defining, Quantifying and Extending the Boundaries of Peak Productive Lifespan	2025-12-04	econ.GN;q-bio.QM;q-fin.EC	q-bio.QM	https://arxiv.org/abs/2512.05208			False			False
2512.05245	STAR-GO: Improving Protein Function Prediction by Learning to Hierarchically Integrate Ontology-Informed Semantic Embeddings	2025-12-04	cs.LG;q-bio.BM	q-bio.BM	https://arxiv.org/abs/2512.05245			False			False
2512.05247	Incorporating indel channels into average-case analysis of seed-chain-extend	2025-12-04	cs.DS;q-bio.QM	q-bio.QM	https://arxiv.org/abs/2512.05247			False			False
2512.05252	Competition, stability, and functionality in excitatory-inhibitory neural circuits	2025-12-04	math.OC;physics.dis-nn;q-bio.NC	q-bio.NC	https://arxiv.org/abs/2512.05252			False			False
2512.05256	Enhancing Clinical Note Generation with ICD-10, Clinical Ontology Knowledge Graphs, and Chain-of-Thought Prompting Using GPT-4	2025-12-04	cs.CL;q-bio.QM	q-bio.QM	https://arxiv.org/abs/2512.05256			False			False
2512.05305	The Great Oxidation Event (GOE): Biogeochemical Feedback and Tipping Points	2025-12-04	physics.ao-ph;q-bio.PE	q-bio.PE	https://arxiv.org/abs/2512.05305			False			False
2512.06021	Investigating the effect of adaptive optimal control function in epidemic dynamics: predictions and strategy evolution based on SIR/V game theoretic framework	2025-12-04	math.DS;physics.soc-ph;q-bio.PE	q-bio.PE	https://arxiv.org/abs/2512.06021			False			False
2512.10981	Targeting the Synergistic Interaction of Pathologies in Alzheimer's Disease: Rationale and Prospects for Combination Therapy	2025-12-04	q-bio.NC	q-bio.NC	https://arxiv.org/abs/2512.10981			False			False
2512.10982	Rosetta Stone of Neural Mass Models	2025-12-04	physics.CD;q-bio.NC	q-bio.NC	https://arxiv.org/abs/2512.10982			False			False
2512.10983	Compartmental-reaction diffusion framework for microscale dynamics of extracellular serotonin in brain tissue	2025-12-04	q-bio.CB;q-bio.NC;q-bio.TO	q-bio.CB	https://arxiv.org/abs/2512.10983			False			False
2512.10984	Developmental Symmetry-Loss: A Free-Energy Perspective on Brain-Inspired Invariance Learning	2025-12-04	cs.AI;cs.LG;physics.AO;q-bio.NC	q-bio.NC	https://arxiv.org/abs/2512.10984			False			False
2512.04808	Setting up for failure: automatic discovery of the neural mechanisms of cognitive errors	2025-12-04	cs.AI;q-bio.NC	q-bio.NC	https://arxiv.org/abs/2512.04808			False			False
2512.04393	pHapCompass: Probabilistic Assembly and Uncertainty Quantification of Polyploid Haplotype Phase	2025-12-04	q-bio.GN;q-bio.QM	q-bio.GN	https://arxiv.org/abs/2512.04393			False			False
2512.04393	pHapCompass: Probabilistic Assembly and Uncertainty Quantification of Polyploid Haplotype Phase	2025-12-04	q-bio.GN;q-bio.QM	q-bio.GN	https://arxiv.org/abs/2512.04393			False			False
2512.05208	Peakspan: Defining, Quantifying and Extending the Boundaries of Peak Productive Lifespan	2025-12-04	econ.GN;q-bio.QM;q-fin.EC	q-bio.QM	https://arxiv.org/abs/2512.05208			False			False
2512.05245	STAR-GO: Improving Protein Function Prediction by Learning to Hierarchically Integrate Ontology-Informed Semantic Embeddings	2025-12-04	cs.LG;q-bio.BM	q-bio.BM	https://arxiv.org/abs/2512.05245			False			False
2512.10983	Compartmental-reaction diffusion framework for microscale dynamics of extracellular serotonin in brain tissue	2025-12-04	q-bio.CB;q-bio.NC;q-bio.TO	q-bio.CB	https://arxiv.org/abs/2512.10983			False			False
2512.10983	Compartmental-reaction diffusion framework for microscale dynamics of extracellular serotonin in brain tissue	2025-12-04	q-bio.CB;q-bio.NC;q-bio.TO	q-bio.CB	https://arxiv.org/abs/2512.10983			False			False
2512.05252	Competition, stability, and functionality in excitatory-inhibitory neural circuits	2025-12-04	math.OC;physics.dis-nn;q-bio.NC	q-bio.NC	https://arxiv.org/abs/2512.05252			False			False
2512.05252	Competition, stability, and functionality in excitatory-inhibitory neural circuits	2025-12-04	math.OC;physics.dis-nn;q-bio.NC	q-bio.NC	https://arxiv.org/abs/2512.05252			False			False
2512.10982	Rosetta Stone of Neural Mass Models	2025-12-04	physics.CD;q-bio.NC	q-bio.NC	https://arxiv.org/abs/2512.10982			False			False
2512.10982	Rosetta Stone of Neural Mass Models	2025-12-04	physics.CD;q-bio.NC	q-bio.NC	https://arxiv.org/abs/2512.10982			False			False
2512.05190	Exactly Solvable Population Model with Square-Root Growth Noise and Cell-Size Regulation	2025-12-04	math.PR;physics.stat-mech;q-bio.PE	q-bio.PE	https://arxiv.org/abs/2512.05190			False			False
2512.05190	Exactly Solvable Population Model with Square-Root Growth Noise and Cell-Size Regulation	2025-12-04	math.PR;physics.stat-mech;q-bio.PE	q-bio.PE	https://arxiv.org/abs/2512.05190			False			False
2512.04693	Colorings of unrooted tree-based networks and related graphs	2025-12-04	q-bio.PE	q-bio.PE	https://arxiv.org/abs/2512.04693			False			False
2512.04693	Colorings of unrooted tree-based networks and related graphs	2025-12-04	q-bio.PE	q-bio.PE	https://arxiv.org/abs/2512.04693			False			False
2512.05190	Exactly Solvable Population Model with Square-Root Growth Noise and Cell-Size Regulation	2025-12-04	math.PR;physics.stat-mech;q-bio.PE	q-bio.PE	https://arxiv.org/abs/2512.05190			False			False
2512.05190	Exactly Solvable Population Model with Square-Root Growth Noise and Cell-Size Regulation	2025-12-04	math.PR;physics.stat-mech;q-bio.PE	q-bio.PE	https://arxiv.org/abs/2512.05190			False			False
2512.03409	Optimal Griffiths Phase in Heterogeneous Human Brain Networks: Brain Criticality Embracing Stability and Flexibility across Individuals	2025-12-03	q-bio.NC	q-bio.NC	https://arxiv.org/abs/2512.03409			False			False
2512.03460	Learning From Limited Data and Feedback for Cell Culture Process Monitoring: A Comparative Study	2025-12-03	cs.AI;cs.CE;cs.LG;q-bio.QM	q-bio.QM	https://arxiv.org/abs/2512.03460			False			False
2512.03497	Cell-cell communication inference and analysis: biological mechanisms, computational approaches, and future opportunities	2025-12-03	cs.AI;q-bio.CB;q-bio.QM	q-bio.CB	https://arxiv.org/abs/2512.03497			False			False
2512.03585	Microclimatic variation in tropical canopies: A glimpse into the processes of community assembly in epiphytic bryophyte communities	2025-12-03	q-bio.PE	q-bio.PE	https://arxiv.org/abs/2512.03585			False			False
2512.03784	Sleep Modulation: The Challenge of Transitioning from Open Loop to Closed Loop	2025-12-03	cs.HC;q-bio.NC	q-bio.NC	https://arxiv.org/abs/2512.03784			False			False
2512.03866	Generating a Contact Matrix for Aged Care Settings in Australia: an agent-based model study	2025-12-03	cs.SI;q-bio.PE	q-bio.PE	https://arxiv.org/abs/2512.03866			False			False
2512.03880	Leveraging topological data analysis to estimate bone strength from micro-CT as a surrogate for advanced imaging	2025-12-03	q-bio.QM	q-bio.QM	https://arxiv.org/abs/2512.03880			False			False
2512.03907	Emergent Spatiotemporal Dynamics in Large-Scale Brain Networks with Next Generation Neural Mass Models	2025-12-03	q-bio.NC	q-bio.NC	https://arxiv.org/abs/2512.03907			False			False
2512.04225	GOPHER: Optimization-based Phenotype Randomization for Genome-Wide Association Studies with Differential Privacy	2025-12-03	q-bio.QM	q-bio.QM	https://arxiv.org/abs/2512.04225			False			False
2512.04232	Decentralized Social Media and Artificial Intelligence in Digital Public Health Monitoring	2025-12-03	cs.CY;q-bio.PE	q-bio.PE	https://arxiv.org/abs/2512.04232			False			False
2512.04241	Covering Relations in the Poset of Combinatorial Neural Codes	2025-12-03	math.CO;q-bio.NC	q-bio.NC	https://arxiv.org/abs/2512.04241			False			False
2512.04287	Artificial Intelligence Applications in Horizon Scanning for Infectious Diseases	2025-12-03	cs.AI;q-bio.PE	q-bio.PE	https://arxiv.org/abs/2512.04287			False			False
2512.04311	Real-time Cricket Sorting By Sex	2025-12-03	cs.CV;q-bio.QM	q-bio.QM	https://arxiv.org/abs/2512.04311			False			False
2512.10976	The Homological Brain: Parity Principle and Amortized Inference	2025-12-03	q-bio.NC	q-bio.NC	https://arxiv.org/abs/2512.10976			False			False
2512.10978	Cognitive Mirrors: Exploring the Diverse Functional Roles of Attention Heads in LLM Reasoning	2025-12-03	cs.AI;q-bio.NC	q-bio.NC	https://arxiv.org/abs/2512.10978			False			False
